t, a_pc, e_pc, src_dist (km), dlos (km), min_alt (km), max_alt (km), wavelength (nm), max_angle_discr (deg), I0, DoLP (%), AoRD (°):
0,180.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,7.659098703724628e-08,29.909138285379584,-88.83395915416088
0,190.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,7.659857998427803e-08,30.312878550867197,79.53604534054568
0,200.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,7.663822251660529e-08,31.71217788032238,68.12434947597886
0,210.00000000000003,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,7.675318331005046e-08,34.05894545854662,57.12432362166415
0,220.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,7.701656750698707e-08,37.263697225962765,46.645549580315475
0,230.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,7.752946959781965e-08,41.18653138003781,36.710411638408964
0,239.99999999999997,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,7.331213762512515e-08,47.92470703412848,27.27154144619957
0,250.00000000000003,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,6.527683739680057e-08,57.890323025028124,18.235431838288967
0,260.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,6.041574995437291e-08,67.09073166062112,9.482476371920558
0,270.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.644296766758773e-08,75.70770525835954,0.8803478385922979
0,280.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.395251424897316e-08,82.53147048977877,-7.708294461709092
0,290.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.2561419336939106e-08,86.94111065431461,-16.421240340996057
0,300.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.2520207818595027e-08,88.58630856217884,-25.392450258258304
0,310.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.267720301859774e-08,87.77602219842305,-34.74518765304479
0,320.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.423860955099301e-08,85.27381229844096,-44.57989561857706
0,330.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.563604480252343e-08,81.93873116977139,-54.955335627893
0,340.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.650348272170401e-08,78.57397480621313,-65.86499978300165
0,350.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,1.0,5.648533972996065e-08,75.89929704822076,-77.21715669930077
0,0.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.1967327816647506e-08,86.90708718808567,-88.92854827308216
0,10.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.313388467532013e-08,87.29023108334316,80.36841291395632
0,20.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.247047637270562e-08,87.76751769254547,69.74884644977958
0,29.999999999999996,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.2728587243263845e-08,88.49415324534554,59.29180803070486
0,40.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.1435821598984236e-08,88.9625335062747,49.05076185762331
0,50.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.242054301273259e-08,88.79565504652001,39.048149669449906
0,59.99999999999999,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.2135040828674523e-08,87.79986324686945,29.276018811242242
0,70.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.295768402766365e-08,85.4477515510321,19.700754318934592
0,80.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.381694344214699e-08,81.95936391128276,10.269621559352204
0,90.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.563512183898544e-08,77.13155968991249,0.9174799456034186
0,100.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.815255853041788e-08,71.36224833204521,-8.427037445771111
0,110.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,6.057125192617979e-08,65.43155709743628,-17.83583762101188
0,119.99999999999999,70.0,5.0,0.1,0.0,30.0,391.4,1.0,6.396586245113907e-08,59.19050322256574,-27.375737668614313
0,130.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,6.75484726654844e-08,53.36313240979285,-37.102418747242766
0,140.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.625004016676302e-08,45.91221770067324,-47.05381541319564
0,150.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.581189595316745e-08,43.64538533744013,-57.24347111911993
0,160.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.553879608810823e-08,41.92779582063434,-67.65530844513152
0,170.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.538936059768188e-08,40.837711143080114,-78.24201948920665
0,180.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.53370470468521e-08,40.42249282366494,-88.92919359537439
0,190.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.537169552081543e-08,40.699693436807664,80.3741767292463
0,200.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.550009169472863e-08,41.65762503780955,69.76070010142159
0,210.00000000000003,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.574559242958084e-08,43.254970510873555,59.309135115066184
0,220.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,7.614678436809603e-08,45.419727698707916,49.07274957433979
0,230.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,6.746092005092124e-08,52.715191817614645,39.073896254974485
0,239.99999999999997,70.0,5.0,0.1,0.0,30.0,391.4,1.0,6.386322924325727e-08,58.44553780195023,29.304618610118297
0,250.00000000000003,70.0,5.0,0.1,0.0,30.0,391.4,1.0,6.044879249186563e-08,64.63046821301246,19.731347091584247
0,260.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.7998957868508215e-08,70.56493559977937,10.3014068569272
0,270.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.544875100610544e-08,76.4020550708835,0.9497051073189358
0,280.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.359327092768728e-08,81.36193993610163,-8.395105067502312
0,290.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.269545557717901e-08,85.02472062661373,-17.80494414079341
0,300.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.1846580771762396e-08,87.57044558823414,-27.346672360105902
0,310.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.2117139407283296e-08,88.73167621834862,-37.07603004867316
0,320.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.115097752924201e-08,89.03807271525265,-47.03100264180115
0,330.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.247583164424819e-08,88.6184716839823,-57.22514256500157
0,340.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.2285459522973195e-08,87.89614616693139,-67.64230291080385
0,350.0,70.0,5.0,0.1,0.0,30.0,391.4,1.0,5.303434853679689e-08,87.36617319533393,-78.23500144637345
0,0.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.176066845401558e-08,88.21930586524886,-88.98113179297394
0,10.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.170757853459524e-08,88.15924942872591,80.83299148475368
0,20.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.150240404380109e-08,87.98244249462877,70.66765561455584
0,29.999999999999996,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.223274725304252e-08,87.34870229492182,60.54300353531671
0,40.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.180796514870095e-08,86.78311167168854,50.47387521269411
0,50.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.23395004240843e-08,85.61047950872816,40.46806092346994
0,59.99999999999999,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.279786702550593e-08,84.11433778777243,30.525574801315724
0,70.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.323421273869418e-08,82.26776976242928,20.638931539348945
0,80.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.453229387870106e-08,79.70239502206567,10.794263745272337
0,90.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4966026246528005e-08,77.27876058178276,0.9730520674625336
0,100.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.621085887634148e-08,74.28717769019033,-8.845760184672963
0,110.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.7388263760310066e-08,71.2939088563238,-18.683465956229274
0,119.99999999999999,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.8566066356701606e-08,68.34666670177772,-28.55927794781504
0,130.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.973602531489073e-08,65.57291512779052,-38.48816469374776
0,140.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.025545656568101e-08,63.44400848186922,-48.47903003242589
0,150.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.141554580838041e-08,61.27638019567384,-58.53345835279544
0,160.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.246694728476641e-08,59.58065983933881,-68.64525640937363
0,170.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.298289695532072e-08,58.59376033597198,-78.80097226281337
0,180.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.301169364699033e-08,58.30366978262719,-88.98144258590975
0,190.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.297302451351441e-08,58.51313705195268,80.83577473260287
0,200.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.244722507252039e-08,59.42177663411754,70.67343028115921
0,210.00000000000003,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.13864691804316e-08,61.043705530531604,60.551561140230746
0,220.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,6.021679809582428e-08,63.14559320335633,50.484917065970386
0,230.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.968486779536886e-08,65.22296221544227,40.481217816275894
0,239.99999999999997,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.8503437377168566e-08,67.95828527568617,30.540427119797663
0,250.00000000000003,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.731365852023502e-08,70.88511872627832,20.65502691563891
0,260.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.612435768300569e-08,73.87800461630273,10.811130696731095
0,270.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4868952184647185e-08,76.88903350095079,0.9902095128069943
0,280.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4423527063731655e-08,79.34955678970064,-8.828796468364658
0,290.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.3121017982794824e-08,81.9669174068785,-18.667178125941234
0,300.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.268193913002122e-08,83.87146006016711,-28.54414004789259
0,310.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.222738554177986e-08,85.42698672523659,-38.474633867250915
0,320.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.170700585112226e-08,86.65481419197513,-48.46753374058734
0,330.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.214777387561598e-08,87.26335136543798,-58.52437744990382
0,340.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.144255450185699e-08,87.93446314072989,-68.63890532804363
0,350.0,80.0,5.0,0.1,0.0,30.0,391.4,1.0,5.1676119642126896e-08,88.13732621411822,-78.7975789597885
0,0.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.495078528690263e-08,78.20091699184736,-88.99983400250304
0,10.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4947431207009476e-08,78.18900299481447,80.9985286901674
0,20.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.493582663481116e-08,78.14763381712562,70.99705780452052
0,29.999999999999996,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.49164128954346e-08,78.07790518528445,60.995918799320414
0,40.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4889919761028704e-08,77.98168168977882,50.995237775982496
0,50.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.485732569372527e-08,77.86157230292665,40.995086613078605
0,59.99999999999999,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.481980647137096e-08,77.72089063816759,30.99547462120998
0,70.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.477867656465488e-08,77.56359596924415,20.996347709053627
0,80.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.473532795154161e-08,77.39421145149855,10.997595144128656
0,90.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4691170841151135e-08,77.21771725065794,0.9990630788395358
0,100.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.464758010275609e-08,77.03941822969988,-8.999426797043498
0,110.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.460585018040277e-08,76.86478821008686,-18.998055726825378
0,119.99999999999999,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.456716007507038e-08,76.69929529227558,-28.99698607043327
0,130.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.453254875517158e-08,76.54821497244099,-38.99634182329223
0,140.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4502900256945026e-08,76.41643955419495,-48.99619381243449
0,150.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.447893687135415e-08,76.30829343202716,-58.99655135136116
0,160.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4461218255370994e-08,76.22736411852755,-68.99736135972108
0,170.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.44501440834865e-08,76.17635839374837,-78.99851505444707
0,180.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4445957961967847e-08,76.15699174197873,-88.99986140297497
0,190.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.444875072427387e-08,76.16991743172512,80.99877429218797
0,200.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4458461847551015e-08,76.21469934265146,70.9975689336432
0,210.00000000000003,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4474878497200026e-08,76.2898301162614,60.99667990132178
0,220.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.449763252943668e-08,76.39279357683877,50.99622569679987
0,230.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.45261965673835e-08,76.5201678077627,40.99627130993579
0,239.99999999999997,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.455988092365805e-08,76.66776294765988,30.996820082230933
0,250.00000000000003,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.459783358915641e-08,76.83078585990829,20.997813051605316
0,260.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4639045676304425e-08,77.0040224855236,10.999135857413698
0,270.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4682364550483255e-08,77.18202804425232,1.0006323728782114
0,280.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.472651639084512e-08,77.35931538400854,-8.997876576102582
0,290.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.477013911359588e-08,77.53053270500874,-18.996571656361937
0,300.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.4811825530678564e-08,77.69062352258709,-28.99561322770943
0,310.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.485017540934232e-08,77.83496390636213,-38.9951219199482
0,320.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.488385388235772e-08,77.95947448344967,-48.995163927502894
0,330.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.491165259382996e-08,78.06070710593059,-58.99574280118923
0,340.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.493254921005549e-08,78.13590813558116,-68.99679874005938
0,350.0,90.0,5.0,0.1,0.0,30.0,391.4,1.0,5.494576061099689e-08,78.1830617149529,-78.99821548551895
t, a_pc, e_pc, src_dist (km), dlos (km), min_alt (km), max_alt (km), wavelength (nm), max_angle_discr (deg), I0, DoLP (%), AoRD (°):
0,0.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.929958303421924e-07,7.823298099316611,-83.60178564555787
0,10.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.9163322841885677e-07,11.783248595320249,44.50104946236021
0,20.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.687559961535145e-07,23.98280123262349,24.320008093242453
0,29.999999999999996,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.3229858786776476e-07,34.913911338774625,15.674989850257033
0,40.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.238884593015066e-07,50.353431375070265,10.865693855382464
0,50.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.3418804607441662e-07,58.971292037363334,7.686159238711268
0,59.99999999999999,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.8151855871706846e-07,61.55827138354272,5.318393834858591
0,70.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.4813965482527168e-07,61.74897520956447,3.389056405129997
0,80.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.26667454887705e-07,59.1108394667974,1.6964977435890347
0,90.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.1292749156712011e-07,53.746927745073506,0.11203096080135048
0,100.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.0436576517111433e-07,46.29587593319542,-1.4642524548158131
0,110.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.931422522841401e-08,37.71252097767149,-3.1300743075747723
0,119.99999999999999,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.662401224434474e-08,28.967012933555754,-5.006291019841402
0,130.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.547139395048425e-08,20.831777867337212,-7.275905949683737
0,140.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.525065607315659e-08,13.815628992608953,-10.267160886448274
0,150.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.551327626817803e-08,8.200085161287339,-14.67376214998232
0,160.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.593283614857707e-08,4.112270858366732,-22.27835799968185
0,170.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.628476277088336e-08,1.593693776173567,-38.96759330414702
0,180.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.643491403857418e-08,0.6498465711761695,-83.66437413217301
0,190.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.633371653066062e-08,1.279013731278259,44.78847219267972
0,200.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.60141764190974e-08,3.4825634785831605,24.54615966874516
0,210.00000000000003,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.559319324896392e-08,7.258120980793261,15.844690074430043
0,220.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.527655330012792e-08,12.574661799224618,11.00176024232466
0,230.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.536903280995327e-08,19.327168507185704,7.801716513301284
0,239.99999999999997,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.629251741514339e-08,27.271092102105072,5.421112447083037
0,250.00000000000003,10.0,5.0,0.1,0.0,30.0,391.4,2.0,9.861745530294423e-08,35.947993357705194,3.4838589466580983
0,260.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.0311730000009563e-07,44.63718238095797,1.7869016089339596
0,270.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.1086398062832962e-07,52.395754985741455,0.2008687758591764
0,280.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.2339971486982915e-07,58.242552480713584,-1.3743754686662502
0,290.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.4305860806366407e-07,61.45279813009231,-3.036402987229291
0,300.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,1.7360240837765921e-07,61.808462133554045,-4.9054905943825
0,310.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.2157241889938557e-07,59.6461499630996,-7.163414796440796
0,320.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.1089769173031798e-07,52.18889110885847,-10.136016281149608
0,330.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.1856641401748482e-07,37.22031869999959,-14.512247213545637
0,340.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.52594220020935e-07,25.42301614785801,-22.06579957392743
0,350.0,10.0,5.0,0.1,0.0,30.0,391.4,2.0,2.78504426546258e-07,12.721035150738814,-38.685063535774326
0,0.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.530973516252532e-07,19.24389064300481,-86.92407443289434
0,10.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.5190663602007284e-07,23.979307257384292,64.00560402406113
0,20.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.2681865418787342e-07,29.91137979971186,43.326905897516845
0,29.999999999999996,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.0769578028927605e-07,41.24915629838464,30.362194232738233
0,40.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.2238587337351792e-07,55.39073754977925,21.84407524376311
0,50.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.051082402266414e-07,60.538126846320274,15.749983341318623
0,59.99999999999999,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.633742955106279e-07,62.87712525490722,11.020706319538364
0,70.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.3581230286179592e-07,62.932708344480965,7.0786991124943315
0,80.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.1762192229954428e-07,60.28035817970781,3.5779381678545086
0,90.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.0579673799561038e-07,55.01387298203593,0.2830761637587715
0,100.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.836541246678625e-08,47.73735954432657,-2.994768875593554
0,110.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.39748352667006e-08,39.35789892858842,-6.440677144778759
0,119.99999999999999,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.165809894643928e-08,30.80459037009942,-10.27686978023918
0,130.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.070253677081851e-08,22.82668746355845,-14.820528361042104
0,140.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.057321590949905e-08,15.926617972947055,-20.588909393431024
0,150.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.086800882025127e-08,10.389675148318256,-28.5142231242489
0,160.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.12910946590138e-08,6.350622310437449,-40.37134396251221
0,170.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.163744958029889e-08,3.858412427452513,-59.219162336690005
0,180.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.178404354884839e-08,2.9237094061490883,-86.93803955137352
0,190.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.168530539129396e-08,3.5468260586424236,64.10963002121416
0,200.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.13715827673784e-08,5.727773598483004,43.464805307914254
0,210.00000000000003,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.095015939798487e-08,9.459591387165757,30.492601480660905
0,220.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.06091190119006e-08,14.704147754085445,21.96039198320418
0,230.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.062514409827023e-08,21.348574094942183,15.854297422176368
0,239.99999999999997,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.137741442635969e-08,29.143335072594017,11.116251809654294
0,250.00000000000003,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.337144002160089e-08,37.633768495880794,7.1683805924114585
0,260.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,9.727948601655487e-08,46.118618950678176,3.6642166915172076
0,270.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.0400929918426879e-07,53.69290649337061,0.3681189004300561
0,280.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.1482227749695753e-07,59.42338908996431,-2.908904712185188
0,290.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.3154037054974494e-07,62.623951338598985,-6.351861123517997
0,300.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.5691625327650514e-07,63.0909191561399,-10.182713936905442
0,310.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.9530656870647925e-07,61.15476352890137,-14.71822279245249
0,320.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.1068353546550487e-07,56.659720300795975,-20.47524214326317
0,330.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,1.9727616697340194e-07,43.27979221187727,-28.386593853470135
0,340.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.167626900365529e-07,31.514240640943502,-40.23333837151085
0,350.0,20.0,5.0,0.1,0.0,30.0,391.4,2.0,2.4427666527156653e-07,24.698527953617077,-59.10205110012959
0,0.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,2.057163685072484e-07,33.55587560120477,-87.93509438814797
0,10.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,2.0462380203294835e-07,35.76890679388923,71.88381468396113
0,20.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,1.9516072815402826e-07,41.915203184661664,54.57584364975982
0,29.999999999999996,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,1.9499519968934208e-07,52.09519264008546,41.12758786504772
0,40.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,2.1743963278637253e-07,59.65684381677998,30.86251013083419
0,50.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,1.7528367964935502e-07,62.77680464617279,22.808169106343037
0,59.99999999999999,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,1.4503599302208334e-07,64.5323879532803,16.19869844742483
0,70.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,1.2380171655661234e-07,64.23084745619457,10.501478466690392
0,80.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,1.0918951774858695e-07,61.50262072625902,5.34379469285111
0,90.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,9.940121562395759e-08,56.43611276406958,0.44551565543373367
0,100.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,9.31073214619577e-08,49.56123067146499,-4.430497606768049
0,110.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,8.931581572987082e-08,41.67456857731395,-9.517649733101921
0,119.99999999999999,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,8.727420199011999e-08,33.605269784611046,-15.083894228556174
0,130.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,8.640345511418602e-08,26.040652100332004,-21.478364145789516
0,140.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,8.625533268744483e-08,19.459766555744107,-29.194534440074744
0,150.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,8.648544005463722e-08,14.149841525336347,-38.94484658206007
0,160.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,8.683657356700058e-08,10.258792878512482,-51.67066503354177
0,170.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,2.0,8.712867387034007e-08,7.850158589632152,-68.18061028477644
